trade_date,stock_code,side,shares,price
2016-08-26,601088.SH,buy,1732.939038513464,19.77
2016-08-26,601166.SH,buy,586.4465044746864,58.42
2016-08-26,601288.SH,buy,7894.056403550964,4.34
2016-08-26,601318.SH,buy,451.3266340589011,75.91
2016-08-26,601328.SH,buy,3683.892988323783,9.3
2016-08-26,601398.SH,buy,4887.333065821852,7.01
2016-08-26,601601.SH,buy,1084.1836959307336,31.6
2016-08-26,601668.SH,buy,4543.79373891395,7.54
2016-08-26,601766.SH,buy,3247.4127764370787,10.55
2016-08-26,601857.SH,buy,3668.116144690705,9.34
2016-08-26,601988.SH,buy,6332.755044623139,5.41
2016-08-26,601998.SH,buy,4093.2144314708703,8.37
2016-08-26,601999.SH,buy,3210.8907958211043,10.67
2016-09-02,000002.SZ,sell,11.272066036741315,3156.24
2016-09-02,000710.SZ,sell,442.98170146639745,77.34
2016-09-02,600000.SH,sell,226.24450103289428,152.73
2016-09-02,600004.SH,sell,1420.4065004731003,23.51
2016-09-02,600009.SH,sell,407.8595808501331,82.88
2016-09-02,600016.SH,sell,192.2894134333007,178.36
2016-09-02,600028.SH,sell,2762.919741242837,12.47
2016-09-02,600030.SH,sell,397.035633229936,86.65
2016-09-02,600036.SH,sell,412.5747205131404,83.62
2016-09-02,600104.SH,sell,192.48387432671038,175.38
2016-09-02,600158.SH,sell,316.37459406603733,107.58
2016-09-02,600318.SH,sell,810.3170480466221,42.28
2016-09-02,600391.SH,sell,357.77156214923957,96.81
2016-09-02,600519.SH,sell,16.224376573490485,2141.98
2016-09-02,600796.SH,sell,414.8226757647558,82.59
2016-09-02,600872.SH,sell,220.35120138545912,155.27
2016-09-02,600900.SH,sell,911.6605851892278,37.88
2016-09-02,601007.SH,sell,2335.3922829864473,14.7
2016-09-02,601088.SH,sell,1732.939038513464,19.94
2016-09-02,601166.SH,sell,586.4465044746864,58.87
2016-09-02,601288.SH,sell,7894.056403550964,4.33
2016-09-02,601318.SH,sell,451.3266340589011,77.63
2016-09-02,601328.SH,sell,3683.892988323783,9.2
2016-09-02,601398.SH,sell,4887.333065821852,7.06
2016-09-02,601601.SH,sell,1084.1836959307336,33.65
2016-09-02,601668.SH,sell,4543.79373891395,7.66
2016-09-02,601766.SH,sell,3247.4127764370787,10.59
2016-09-02,601857.SH,sell,3668.116144690705,9.43
2016-09-02,601988.SH,sell,6332.755044623139,5.44
2016-09-02,601998.SH,sell,4093.2144314708703,8.26
2016-09-02,601999.SH,sell,3210.8907958211043,10.67
2016-09-02,000002.SZ,buy,10.910327273443144,3156.24
2016-09-02,000710.SZ,buy,445.24969425306676,77.34
2016-09-02,600000.SH,buy,225.46723861410456,152.73
2016-09-02,600004.SH,buy,1464.7218780745293,23.51
2016-09-02,600009.SH,buy,415.4875887250505,82.88
2016-09-02,600016.SH,buy,193.06801611085547,178.36
2016-09-02,600028.SH,buy,2761.476451766815,12.47
2016-09-02,600030.SH,buy,397.4104022334932,86.65
2016-09-02,600036.SH,buy,411.8107074088996,83.62
2016-09-02,600104.SH,buy,196.34856513588886,175.38
2016-09-02,600158.SH,buy,320.0930596163988,107.58
2016-09-02,600318.SH,buy,814.4657368385095,42.28
2016-09-02,600391.SH,buy,355.7030405281705,96.81
2016-09-02,600519.SH,buy,16.076532625669795,2141.98
2016-09-02,600796.SH,buy,416.9464990135874,82.59
2016-09-02,600872.SH,buy,221.7789099860384,155.27
2016-09-02,600900.SH,buy,909.0710494596669,37.88
2016-09-02,601007.SH,buy,2342.55859547838,14.7
2016-09-02,601088.SH,buy,1726.9614520327073,19.94
2016-09-02,601166.SH,buy,584.9432878126752,58.87
2016-09-02,601288.SH,buy,7952.797079337687,4.33
2016-09-02,601318.SH,buy,443.5863886839133,77.63
2016-09-02,601328.SH,buy,3743.0012340795856,9.2
2016-09-02,601398.SH,buy,4877.565347525806,7.06
2016-09-02,601601.SH,buy,1023.3465483962017,33.65
2016-09-02,601668.SH,buy,4495.510620565559,7.66
2016-09-02,601766.SH,buy,3251.7102316838705,10.59
2016-09-02,601857.SH,buy,3651.708521053254,9.43
2016-09-02,601988.SH,buy,6330.075616458122,5.44
2016-09-02,601998.SH,buy,4168.960212292032,8.26
2016-09-02,601999.SH,buy,3227.330023761217,10.67
2016-09-09,000002.SZ,sell,10.910327273443144,3076.57
2016-09-09,000710.SZ,sell,445.24969425306676,77.34
2016-09-09,600000.SH,sell,225.46723861410456,153.47
2016-09-09,600004.SH,sell,1464.7218780745293,24.43
2016-09-09,600009.SH,sell,415.4875887250505,82.73
2016-09-09,600016.SH,sell,193.06801611085547,178.17
2016-09-09,600028.SH,sell,2761.476451766815,12.47
2016-09-09,600030.SH,sell,397.4104022334932,86.24
2016-09-09,600036.SH,sell,411.8107074088996,82.05
2016-09-09,600104.SH,sell,196.34856513588886,171.11
2016-09-09,600158.SH,sell,320.0930596163988,106.3
2016-09-09,600318.SH,sell,814.4657368385095,42.28
2016-09-09,600391.SH,sell,355.7030405281705,95.57
2016-09-09,600519.SH,sell,16.076532625669795,2133.93
2016-09-09,600796.SH,sell,416.9464990135874,82.59
2016-09-09,600872.SH,sell,221.7789099860384,159.69
2016-09-09,600900.SH,sell,909.0710494596669,36.79
2016-09-09,601007.SH,sell,2342.55859547838,14.37
2016-09-09,601088.SH,sell,1726.9614520327073,20.07
2016-09-09,601166.SH,sell,584.9432878126752,58.57
2016-09-09,601288.SH,sell,7952.797079337687,4.33
2016-09-09,601318.SH,sell,443.5863886839133,79.42
2016-09-09,601328.SH,sell,3743.0012340795856,9.11
2016-09-09,601398.SH,sell,4877.565347525806,6.98
2016-09-09,601601.SH,sell,1023.3465483962017,35.04
2016-09-09,601668.SH,sell,4495.510620565559,7.75
2016-09-09,601766.SH,sell,3251.7102316838705,10.59
2016-09-09,601857.SH,sell,3651.708521053254,9.36
2016-09-09,601988.SH,sell,6330.075616458122,5.39
2016-09-09,601998.SH,sell,4168.960212292032,8.05
2016-09-09,601999.SH,sell,3227.330023761217,11.3
2016-09-09,000002.SZ,buy,11.18932480461332,3076.57
2016-09-09,000710.SZ,buy,445.1091416360124,77.34
2016-09-09,600000.SH,buy,224.3092527147273,153.47
2016-09-09,600004.SH,buy,1409.117520021662,24.43
2016-09-09,600009.SH,buy,416.10952513150244,82.73
2016-09-09,600016.SH,buy,193.21289226092608,178.17
2016-09-09,600028.SH,buy,2760.6047324883075,12.47
2016-09-09,600030.SH,buy,399.17371305808445,86.24
2016-09-09,600036.SH,buy,419.5580867048044,82.05
2016-09-09,600104.SH,buy,201.1848577764549,171.11
2016-09-09,600158.SH,buy,323.8451647613283,106.3
2016-09-09,600318.SH,buy,814.2086332575496,42.28
2016-09-09,600391.SH,buy,360.2044680771079,95.57
2016-09-09,600519.SH,buy,16.132085407735588,2133.93
2016-09-09,600796.SH,buy,416.814880907243,82.59
2016-09-09,600872.SH,buy,215.5723026747398,159.69
2016-09-09,600900.SH,buy,935.709187663202,36.79
2016-09-09,601007.SH,buy,2395.5978437111485,14.37
2016-09-09,601088.SH,buy,1715.233732642212,20.07
2016-09-09,601166.SH,buy,587.7538161879665,58.57
2016-09-09,601288.SH,buy,7950.286608343926,4.33
2016-09-09,601318.SH,buy,433.45178814063456,79.42
2016-09-09,601328.SH,buy,3778.7860608264764,9.11
2016-09-09,601398.SH,buy,4931.911320075817,6.98
2016-09-09,601601.SH,buy,982.4412389877054,35.04
2016-09-09,601668.SH,buy,4441.902066339251,7.75
2016-09-09,601766.SH,buy,3250.6837595967136,10.59
2016-09-09,601857.SH,buy,3677.8569459539744,9.36
2016-09-09,601988.SH,buy,6386.779408929351,5.39
2016-09-09,601998.SH,buy,4276.3653433700865,8.05
2016-09-09,601999.SH,buy,3046.4372578875395,11.3
2016-09-20,000002.SZ,sell,11.18932480461332,3136.32
2016-09-20,000710.SZ,sell,445.1091416360124,77.34
2016-09-20,600000.SH,sell,224.3092527147273,152.54
2016-09-20,600004.SH,sell,1409.117520021662,23.9
2016-09-20,600009.SH,sell,416.10952513150244,81.16
2016-09-20,600016.SH,sell,193.21289226092608,178.55
2016-09-20,600028.SH,sell,2760.6047324883075,12.14
2016-09-20,600030.SH,sell,399.17371305808445,83.56
2016-09-20,600036.SH,sell,419.5580867048044,79.41
2016-09-20,600104.SH,sell,201.1848577764549,169.61
2016-09-20,600158.SH,sell,323.8451647613283,105.2
2016-09-20,600318.SH,sell,814.2086332575496,51.15
2016-09-20,600391.SH,sell,360.2044680771079,90.53
2016-09-20,600519.SH,sell,16.132085407735588,2066.19
2016-09-20,600796.SH,sell,416.814880907243,82.59
2016-09-20,600872.SH,sell,215.5723026747398,162.82
2016-09-20,600900.SH,sell,935.709187663202,36.36
2016-09-20,601007.SH,sell,2395.5978437111485,13.88
2016-09-20,601088.SH,sell,1715.233732642212,19.88
2016-09-20,601166.SH,sell,587.7538161879665,58.31
2016-09-20,601288.SH,sell,7950.286608343926,4.23
2016-09-20,601318.SH,sell,433.45178814063456,78.05
2016-09-20,601328.SH,sell,3778.7860608264764,8.79
2016-09-20,601398.SH,sell,4931.911320075817,6.85
2016-09-20,601601.SH,sell,982.4412389877054,34.35
2016-09-20,601668.SH,sell,4441.902066339251,7.46
2016-09-20,601766.SH,sell,3250.6837595967136,10.37
2016-09-20,601857.SH,sell,3677.8569459539744,9.17
2016-09-20,601988.SH,sell,6386.779408929351,5.24
2016-09-20,601998.SH,sell,4276.3653433700865,7.76
2016-09-20,601999.SH,sell,3046.4372578875395,11.45
2016-09-20,000002.SZ,buy,10.87289324316873,3136.32
2016-09-20,000333.SZ,buy,315.19431127105054,108.19
2016-09-20,000710.SZ,buy,440.9215481822467,77.34
2016-09-20,600000.SH,buy,223.55364190648328,152.54
2016-09-20,600004.SH,buy,1426.8147504776134,23.9
2016-09-20,600009.SH,buy,420.16846397751306,81.16
2016-09-20,600016.SH,buy,190.9878047404926,178.55
2016-09-20,600028.SH,buy,2808.968083724461,12.14
2016-09-20,600036.SH,buy,429.42793774606423,79.41
2016-09-20,600104.SH,buy,201.05461079190468,169.61
2016-09-20,600158.SH,buy,324.15278076440075,105.2
2016-09-20,600318.SH,buy,666.6837250521008,51.15
2016-09-20,600391.SH,buy,376.68035498083464,90.53
2016-09-20,600519.SH,buy,16.504228815556633,2066.19
2016-09-20,600796.SH,buy,412.8934802810868,82.59
2016-09-20,600872.SH,buy,209.43908940188527,162.82
2016-09-20,600900.SH,buy,937.8677815295644,36.36
2016-09-20,601007.SH,buy,2456.8351971480515,13.88
2016-09-20,601088.SH,buy,1715.3356406647365,19.88
2016-09-20,601166.SH,buy,584.8203144643278,58.31
2016-09-20,601288.SH,buy,8061.671994424339,4.23
2016-09-20,601318.SH,buy,436.91060264465034,78.05
2016-09-20,601328.SH,buy,3879.507683323659,8.79
2016-09-20,601398.SH,buy,4978.229567359848,6.85
2016-09-20,601601.SH,buy,992.747380972779,34.35
2016-09-20,601668.SH,buy,4571.162538393426,7.46
2016-09-20,601766.SH,buy,3288.415866578106,10.37
2016-09-20,601857.SH,buy,3718.742915639581,9.17
2016-09-20,601988.SH,buy,6507.800102369267,5.24
2016-09-20,601998.SH,buy,4394.442337166876,7.76
2016-09-20,601999.SH,buy,2978.2421429183373,11.45
2016-09-27,000002.SZ,sell,10.87289324316873,3338.15
2016-09-27,000333.SZ,sell,315.19431127105054,109.24
2016-09-27,000710.SZ,sell,440.9215481822467,77.34
2016-09-27,600000.SH,sell,223.55364190648328,152.73
2016-09-27,600004.SH,sell,1426.8147504776134,23.66
2016-09-27,600009.SH,sell,420.16846397751306,80.19
2016-09-27,600016.SH,sell,190.9878047404926,180.48
2016-09-27,600028.SH,sell,2808.968083724461,12.25
2016-09-27,600036.SH,sell,429.42793774606423,80.89
2016-09-27,600104.SH,sell,201.05461079190468,169.13
2016-09-27,600158.SH,sell,324.15278076440075,102.38
2016-09-27,600318.SH,sell,666.6837250521008,48.71
2016-09-27,600391.SH,sell,376.68035498083464,88.79
2016-09-27,600519.SH,sell,16.504228815556633,2039.64
2016-09-27,600796.SH,sell,412.8934802810868,82.59
2016-09-27,600872.SH,sell,209.43908940188527,160.56
2016-09-27,600900.SH,sell,937.8677815295644,36.09
2016-09-27,601007.SH,sell,2456.8351971480515,13.77
2016-09-27,601088.SH,sell,1715.3356406647365,19.89
2016-09-27,601166.SH,sell,584.8203144643278,58.72
2016-09-27,601288.SH,sell,8061.671994424339,4.27
2016-09-27,601318.SH,sell,436.91060264465034,76.96
2016-09-27,601328.SH,sell,3879.507683323659,8.82
2016-09-27,601398.SH,sell,4978.229567359848,6.92
2016-09-27,601601.SH,sell,992.747380972779,34.46
2016-09-27,601668.SH,sell,4571.162538393426,7.39
2016-09-27,601766.SH,sell,3288.415866578106,10.24
2016-09-27,601857.SH,sell,3718.742915639581,9.12
2016-09-27,601988.SH,sell,6507.800102369267,5.3
2016-09-27,601998.SH,sell,4394.442337166876,7.76
2016-09-27,601999.SH,sell,2978.2421429183373,11.84
2016-09-27,000002.SZ,buy,10.212592677763453,3338.15
2016-09-27,000333.SZ,buy,312.0758536001105,109.24
2016-09-27,000710.SZ,buy,440.79604664179044,77.34
2016-09-27,600000.SH,buy,223.21198354793475,152.73
2016-09-27,600004.SH,buy,1440.8776943058358,23.66
2016-09-27,600009.SH,buy,425.1298945912966,80.19
2016-09-27,600016.SH,buy,188.89165695520876,180.48
2016-09-27,600028.SH,buy,2782.952346716414,12.25
2016-09-27,600036.SH,buy,421.45093642324235,80.89
2016-09-27,600104.SH,buy,201.56782502971723,169.13
2016-09-27,600158.SH,buy,332.9865818253182,102.38
2016-09-27,600318.SH,buy,699.8802350087471,48.71
2016-09-27,600391.SH,buy,383.952767735962,88.79
2016-09-27,600519.SH,buy,16.714305586905567,2039.64
2016-09-27,600796.SH,buy,412.7759564992865,82.59
2016-09-27,600872.SH,buy,212.32664578522716,160.56
2016-09-27,600900.SH,buy,944.6153019472449,36.09
2016-09-27,601007.SH,buy,2475.7564449728447,13.77
2016-09-27,601088.SH,buy,1713.9852311350464,19.89
2016-09-27,601166.SH,buy,580.5716322764999,58.72
2016-09-27,601288.SH,buy,7983.879683202828,4.27
2016-09-27,601318.SH,buy,442.9725343980779,76.96
2016-09-27,601328.SH,buy,3865.211592661686,8.82
2016-09-27,601398.SH,buy,4926.469110878045,6.92
2016-09-27,601601.SH,buy,989.2967570306463,34.46
2016-09-27,601668.SH,buy,4613.148341985937,7.39
2016-09-27,601766.SH,buy,3329.215453835554,10.24
2016-09-27,601857.SH,buy,3738.066474482026,9.12
2016-09-27,601988.SH,buy,6432.295518353976,5.3
2016-09-27,601998.SH,buy,4393.191526710834,7.76
2016-09-27,601999.SH,buy,2879.3214735875063,11.84
2016-10-11,000002.SZ,sell,10.212592677763453,3482.88
2016-10-11,000333.SZ,sell,312.0758536001105,112.75
2016-10-11,000710.SZ,sell,440.79604664179044,77.34
2016-10-11,600000.SH,sell,223.21198354793475,153.56
2016-10-11,600004.SH,sell,1440.8776943058358,23.91
2016-10-11,600009.SH,sell,425.1298945912966,80.78
2016-10-11,600016.SH,sell,188.89165695520876,180.48
2016-10-11,600028.SH,sell,2782.952346716414,12.65
2016-10-11,600036.SH,sell,421.45093642324235,82.05
2016-10-11,600104.SH,sell,201.56782502971723,177.04
2016-10-11,600158.SH,sell,332.9865818253182,105.33
2016-10-11,600318.SH,sell,699.8802350087471,52.13
2016-10-11,600391.SH,sell,383.952767735962,92.26
2016-10-11,600519.SH,sell,16.714305586905567,2163.98
2016-10-11,600796.SH,sell,412.7759564992865,82.59
2016-10-11,600872.SH,sell,212.32664578522716,163.36
2016-10-11,600900.SH,sell,944.6153019472449,36.6
2016-10-11,601007.SH,sell,2475.7564449728447,14.32
2016-10-11,601088.SH,sell,1713.9852311350464,20.6
2016-10-11,601166.SH,sell,580.5716322764999,58.83
2016-10-11,601288.SH,sell,7983.879683202828,4.26
2016-10-11,601318.SH,sell,442.9725343980779,77.0
2016-10-11,601328.SH,sell,3865.211592661686,8.9
2016-10-11,601398.SH,sell,4926.469110878045,6.93
2016-10-11,601601.SH,sell,989.2967570306463,35.64
2016-10-11,601668.SH,sell,4613.148341985937,7.41
2016-10-11,601766.SH,sell,3329.215453835554,10.33
2016-10-11,601857.SH,sell,3738.066474482026,9.25
2016-10-11,601988.SH,sell,6432.295518353976,5.33
2016-10-11,601998.SH,sell,4393.191526710834,7.88
2016-10-11,601999.SH,sell,2879.3214735875063,12.36
2016-10-11,000002.SZ,buy,9.988550061839515,3482.88
2016-10-11,000333.SZ,buy,308.5491905931673,112.75
2016-10-11,000710.SZ,buy,449.8179627538093,77.34
2016-10-11,600000.SH,buy,226.5493698839516,153.56
2016-10-11,600009.SH,buy,430.6625555753851,80.78
2016-10-11,600016.SH,buy,192.75776395932854,180.48
2016-10-11,600028.SH,buy,2750.1123509390995,12.65
2016-10-11,600036.SH,buy,423.9966025518539,82.05
2016-10-11,600104.SH,buy,196.50317012753962,177.04
2016-10-11,600158.SH,buy,330.28502078590725,105.33
2016-10-11,600318.SH,buy,667.3493427849531,52.13
2016-10-11,600391.SH,buy,377.0748020743508,92.26
2016-10-11,600519.SH,buy,16.0763598736493,2163.98
2016-10-11,600796.SH,buy,421.22437630923366,82.59
2016-10-11,600838.SH,buy,228.85942529688583,152.01
2016-10-11,600872.SH,buy,212.95862658777918,163.36
2016-10-11,600900.SH,buy,950.5169737535413,36.6
2016-10-11,601007.SH,buy,2429.3939412974587,14.32
2016-10-11,601088.SH,buy,1688.7825844359033,20.6
2016-10-11,601166.SH,buy,591.3466129420298,58.83
2016-10-11,601288.SH,buy,8166.413436474088,4.26
2016-10-11,601318.SH,buy,451.80417193999494,77.0
2016-10-11,601328.SH,buy,3908.867554986473,8.9
2016-10-11,601398.SH,buy,5020.046354888833,6.93
2016-10-11,601601.SH,buy,976.1201245617175,35.64
2016-10-11,601668.SH,buy,4694.86116590818,7.41
2016-10-11,601766.SH,buy,3367.7561703174842,10.33
2016-10-11,601857.SH,buy,3760.9644583113095,9.25
2016-10-11,601988.SH,buy,6527.002108701616,5.33
2016-10-11,601998.SH,buy,4414.837720733453,7.88
2016-10-11,601999.SH,buy,2814.637640726506,12.36
2016-10-18,000002.SZ,sell,9.988550061839515,3452.34
2016-10-18,000333.SZ,sell,308.5491905931673,110.03
2016-10-18,000710.SZ,sell,449.8179627538093,77.34
2016-10-18,600000.SH,sell,226.5493698839516,151.43
2016-10-18,600009.SH,sell,430.6625555753851,81.4
2016-10-18,600016.SH,sell,192.75776395932854,179.7
2016-10-18,600028.SH,sell,2750.1123509390995,12.63
2016-10-18,600036.SH,sell,423.9966025518539,80.26
2016-10-18,600104.SH,sell,196.50317012753962,178.54
2016-10-18,600158.SH,sell,330.28502078590725,105.59
2016-10-18,600318.SH,sell,667.3493427849531,48.92
2016-10-18,600391.SH,sell,377.0748020743508,90.85
2016-10-18,600519.SH,sell,16.0763598736493,2151.65
2016-10-18,600796.SH,sell,421.22437630923366,82.59
2016-10-18,600838.SH,sell,228.85942529688583,148.07
2016-10-18,600872.SH,sell,212.95862658777918,178.16
2016-10-18,600900.SH,sell,950.5169737535413,36.82
2016-10-18,601007.SH,sell,2429.3939412974587,14.53
2016-10-18,601088.SH,sell,1688.7825844359033,20.96
2016-10-18,601166.SH,sell,591.3466129420298,58.94
2016-10-18,601288.SH,sell,8166.413436474088,4.26
2016-10-18,601318.SH,sell,451.80417193999494,76.6
2016-10-18,601328.SH,sell,3908.867554986473,8.9
2016-10-18,601398.SH,sell,5020.046354888833,6.87
2016-10-18,601601.SH,sell,976.1201245617175,34.89
2016-10-18,601668.SH,sell,4694.86116590818,8.06
2016-10-18,601766.SH,sell,3367.7561703174842,10.76
2016-10-18,601857.SH,sell,3760.9644583113095,9.27
2016-10-18,601988.SH,sell,6527.002108701616,5.31
2016-10-18,601998.SH,sell,4414.837720733453,7.92
2016-10-18,601999.SH,sell,2814.637640726506,12.45
2016-10-18,000002.SZ,buy,9.784520214543843,3452.34
2016-10-18,000333.SZ,buy,307.0025494635853,110.03
2016-10-18,000710.SZ,buy,436.76610444114675,77.34
2016-10-18,600000.SH,buy,223.0700027569061,151.43
2016-10-18,600009.SH,buy,414.98145598867677,81.4
2016-10-18,600016.SH,buy,187.97713142725817,179.7
2016-10-18,600028.SH,buy,2674.5439839650267,12.63
2016-10-18,600030.SH,buy,393.7921487232256,85.78
2016-10-18,600036.SH,buy,420.87578516668685,80.26
2016-10-18,600104.SH,buy,189.1984458243435,178.54
2016-10-18,600158.SH,buy,319.9118336724907,105.59
2016-10-18,600318.SH,buy,690.5047121316086,48.92
2016-10-18,600391.SH,buy,371.81607614175334,90.85
2016-10-18,600519.SH,buy,15.699342605664624,2151.65
2016-10-18,600796.SH,buy,409.0021857062391,82.59
2016-10-18,600838.SH,buy,228.13190057052944,148.07
2016-10-18,600872.SH,buy,189.60198988256786,178.16
2016-10-18,600900.SH,buy,917.4223388777374,36.82
2016-10-18,601007.SH,buy,2324.81008379066,14.53
2016-10-18,601088.SH,buy,1611.6169140018267,20.96
2016-10-18,601166.SH,buy,573.1165679925058,58.94
2016-10-18,601288.SH,buy,7929.457867952651,4.26
2016-10-18,601318.SH,buy,440.9855158939725,76.6
2016-10-18,601328.SH,buy,3795.44837275037,8.9
2016-10-18,601398.SH,buy,4916.95640720208,6.87
2016-10-18,601601.SH,buy,968.1711240320519,34.89
2016-10-18,601668.SH,buy,4191.003786287629,8.06
2016-10-18,601766.SH,buy,3139.357854784228,10.76
2016-10-18,601857.SH,buy,3643.95798462549,9.27
2016-10-18,601988.SH,buy,6361.4859731597535,5.31
2016-10-18,601998.SH,buy,4265.0871865502895,7.92
2016-10-18,601999.SH,buy,2713.2120897572927,12.45
2016-10-25,000002.SZ,sell,9.784520214543843,3320.89
2016-10-25,000333.SZ,sell,307.0025494635853,111.91
2016-10-25,000710.SZ,sell,436.76610444114675,77.34
2016-10-25,600000.SH,sell,223.0700027569061,152.17
2016-10-25,600009.SH,sell,414.98145598867677,80.84
2016-10-25,600016.SH,sell,187.97713142725817,181.44
2016-10-25,600028.SH,sell,2674.5439839650267,12.78
2016-10-25,600030.SH,sell,393.7921487232256,86.96
2016-10-25,600036.SH,sell,420.87578516668685,81.16
2016-10-25,600104.SH,sell,189.1984458243435,182.89
2016-10-25,600158.SH,sell,319.9118336724907,106.75
2016-10-25,600318.SH,sell,690.5047121316086,51.21
2016-10-25,600391.SH,sell,371.81607614175334,93.36
2016-10-25,600519.SH,sell,15.699342605664624,2192.14
2016-10-25,600796.SH,sell,409.0021857062391,82.59
2016-10-25,600838.SH,sell,228.13190057052944,148.24
2016-10-25,600872.SH,sell,189.60198988256786,174.59
2016-10-25,600900.SH,sell,917.4223388777374,36.41
2016-10-25,601007.SH,sell,2324.81008379066,14.81
2016-10-25,601088.SH,sell,1611.6169140018267,23.03
2016-10-25,601166.SH,sell,573.1165679925058,59.64
2016-10-25,601288.SH,sell,7929.457867952651,4.31
2016-10-25,601318.SH,sell,440.9855158939725,77.38
2016-10-25,601328.SH,sell,3795.44837275037,9.06
